
========================================================================
                       optimization routine : 9
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
========================================================================
theta2 starting values:
   -0.444716   -0.935862   -1.001192   -0.750684    0.929006    0.443853   -1.541818    1.255594    1.205789    0.488715   -0.506647    0.802434    0.517737


Iter     f-count          f(x)      MeshSize     Method
    0        1        13055.8             1      
    1        3        10518.4             1     Successful Search
    2       11        2999.58             1     Successful Search
    3       13        2806.75             1     Successful Search
    4       15         2551.2             1     Successful Search
    5       19         2358.6             1     Successful Search
    6       24        2356.34             1     Successful Search
    7       35        2306.82             1     Successful Search
    8       46        2251.24             1     Successful Search
    9       57        2178.99             1     Successful Search
   10       68        2087.51             1     Successful Search
   11       79        1980.13             1     Successful Search
   12       90        1858.88             1     Successful Search
   13      101        1726.47             1     Successful Search
   14      104        1726.12             1     Successful Search
   15      115        1602.04             1     Successful Search
   16      118        1600.72             1     Successful Search
   17      129        1508.41             1     Successful Search
   18      132        1507.62             1     Successful Search
   19      143        1458.25             1     Successful Search
   20      154        1455.43             1     Successful Search
   21      168        1453.14             1     Successful Search
   22      182         1450.9             1     Successful Search
   23      196        1448.72             1     Successful Search
   24      210        1446.58             1     Successful Search
   25      224        1444.48             1     Successful Search
   26      238        1442.43             1     Successful Search
   27      252        1440.42             1     Successful Search
   28      266        1438.46             1     Successful Search
   29      280        1436.54             1     Successful Search
   30      294        1434.67             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      308        1432.84             1     Successful Search
   32      322        1431.05             1     Successful Search
   33      336        1429.31             1     Successful Search
   34      350        1427.61             1     Successful Search
   35      364        1425.96             1     Successful Search
   36      378        1424.36             1     Successful Search
   37      392        1422.81             1     Successful Search
   38      406        1421.31             1     Successful Search
   39      420        1419.87             1     Successful Search
   40      434        1418.48             1     Successful Search
   41      448        1417.14             1     Successful Search
   42      462        1415.86             1     Successful Search
   43      476        1414.65             1     Successful Search
   44      490         1413.5             1     Successful Search
   45      504        1412.42             1     Successful Search
   46      518        1411.41             1     Successful Search
   47      532        1410.47             1     Successful Search
   48      546        1409.62             1     Successful Search
   49      560        1408.84             1     Successful Search
   50      574        1408.15             1     Successful Search
   51      588        1407.55             1     Successful Search
   52      602        1407.05             1     Successful Search
   53      616        1406.64             1     Successful Search
   54      630        1406.34             1     Successful Search
   55      644        1406.14             1     Successful Search
   56      658        1406.06             1     Successful Search
   57      673        1364.36             2     Successful Poll
   58      691         988.44             4     Successful Poll
   59      717         988.44             2     Refine Mesh
   60      743         988.44             1     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
   61      770         988.44           0.5     Refine Mesh
   62      797         988.44          0.25     Refine Mesh
   63      824         988.44         0.125     Refine Mesh
   64      851         988.44        0.0625     Refine Mesh
   65      878         988.44       0.03125     Refine Mesh
   66      905         988.44       0.01563     Refine Mesh
   67      932         988.44      0.007813     Refine Mesh
   68      959         988.44      0.003906     Refine Mesh
   69      986         988.44      0.001953     Refine Mesh
   70     1013         988.44     0.0009766     Refine Mesh
Optimization terminated: change in X less than options.TolX.

Obj. function:	    988.4404

theta1:	  -44.186769   -3.578234   -3.460928   -1.059963   -1.321897    1.906683   -0.955589   -1.039447   -0.681186   -1.390056   -0.621452    0.009267   -3.198556   -0.568836   -0.521210   -0.194378   -1.448576   -0.771704   -0.872606   -5.759033    1.574829   -0.217887   -1.019088   -0.610051   -0.343811

theta2	    0.555284    2.064138   -0.001192    0.249316   -1.070994    0.443853    0.458182    1.255594    1.205789    5.988715   -0.506647    0.802434   18.517737

gradient-analytical
-460929051353.0147
 -81978866042.8928
-4106121251968.2241
-2522517873460.2764
-8044389736513.5498
-1309090257888.2861
-123360109332819.7700
-4099286848799.8130
-20176324728058.0660
-5382887669466.8799
106517456781627.3300
-1896793209369.5869
 195618364835.1166

gradient-numerical I
           28.7192
            2.4955
         2647.3441
           14.9170
          150.9549
           23.4497
         2465.2678
          -15.9593
          460.4175
          -39.4066
        -1277.7581
           -2.7054
            1.6578

gradient-numerical II
           30.1588
            1.9056
         2961.9366
           21.0892
          151.1255
           24.1994
         2465.0390
          -16.9267
          460.0085
          -39.4095
        -1278.4101
           -2.5801
            1.6946

hessian eigenvalues-numerical I
         -719.6493
            1.8732
            2.5588
            4.4931
            8.4243
           13.8963
           29.9072
           40.6604
          259.1697
          462.1585
         2939.0229
        34871.6960
        40742.7606

hessian eigenvalues-numerical II
         -587.9498
         -139.6220
           -5.1128
           -3.0390
            0.0315
            2.8223
            5.0875
           23.8049
           75.1476
          102.1449
         2492.7698
        30076.4323
        38597.1246

========================================================================
                       optimization routine : 9
                     set of starting values : 8
========================================================================
theta2 starting values:
   -0.092884    0.007941   -0.073243    0.434021    1.455675   -0.680436    0.290668    1.658712   -1.440769   -0.172761    0.511724   -0.180514    0.717786


Iter     f-count          f(x)      MeshSize     Method
    0        1        530.122             1      
    1        3        524.706             1     Successful Search
    2        5        521.133             1     Successful Search
    3        7        519.549             1     Successful Search
    4       11        469.746             1     Successful Search
    5       18        464.517             1     Successful Search
    6       25        459.903             1     Successful Search
    7       32        455.852             1     Successful Search
    8       39        452.345             1     Successful Search
    9       46        449.364             1     Successful Search
   10       53        446.893             1     Successful Search
   11       60        444.915             1     Successful Search
   12       67        443.417             1     Successful Search
   13       74        442.388             1     Successful Search
   14       81        441.822             1     Successful Search
   15       88        441.715             1     Successful Search
   16      102        437.088             1     Successful Search
   17      116        432.426             1     Successful Search
   18      130        427.758             1     Successful Search
   19      144        423.091             1     Successful Search
   20      158        418.432             1     Successful Search
   21      172        413.788             1     Successful Search
   22      186        409.167             1     Successful Search
   23      200        404.575             1     Successful Search
   24      214        400.019             1     Successful Search
   25      228         395.51             1     Successful Search
   26      242        391.052             1     Successful Search
   27      256        386.652             1     Successful Search
   28      270         382.32             1     Successful Search
   29      284        378.064             1     Successful Search
   30      298        373.892             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      312        369.811             1     Successful Search
   32      326         365.83             1     Successful Search
   33      340        361.957             1     Successful Search
   34      347        361.949             1     Successful Search
   35      349        361.762             1     Successful Search
   36      363        357.954             1     Successful Search
   37      377         354.28             1     Successful Search
   38      391        350.736             1     Successful Search
   39      405        347.331             1     Successful Search
   40      412        347.285             1     Successful Search
   41      426        343.982             1     Successful Search
   42      440        340.798             1     Successful Search
   43      454        337.766             1     Successful Search
   44      468        334.892             1     Successful Search
   45      482        332.183             1     Successful Search
   46      496        329.645             1     Successful Search
   47      503        329.633             1     Successful Search
   48      517         327.19             1     Successful Search
   49      531        324.902             1     Successful Search
   50      545        322.796             1     Successful Search
   51      559        320.878             1     Successful Search
   52      573        319.155             1     Successful Search
   53      580        319.118             1     Successful Search
   54      594        317.487             1     Successful Search
   55      608        316.035             1     Successful Search
   56      622        314.792             1     Successful Search
   57      636        313.766             1     Successful Search
   58      643        313.737             1     Successful Search
   59      657        312.806             1     Successful Search
   60      671         312.08             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      674         312.08             1     Successful Search
   62      688        311.594             1     Successful Search
   63      691        311.593             1     Successful Search
   64      705        311.355             1     Successful Search
   65      708        311.354             1     Successful Search
   66      715        311.272             1     Successful Search
   67      729        311.137             1     Successful Search
   68      732        311.135             1     Successful Search
   69      749        308.921             2     Successful Poll
   70      752        308.911             2     Successful Search
   71      775         290.65             4     Successful Poll
   72      778        290.627             4     Successful Search
   73      781        290.622             4     Successful Search
   74      784        290.619             4     Successful Search
   75      787        290.619             4     Successful Search
   76      810        276.795             8     Successful Poll
   77      813        276.707             8     Successful Search
   78      816        276.644             8     Successful Search
   79      819        276.591             8     Successful Search
   80      822        276.548             8     Successful Search
   81      825        276.515             8     Successful Search
   82      828        276.492             8     Successful Search
   83      831        276.479             8     Successful Search
   84      834        276.477             8     Successful Search
   85      860        260.556            16     Successful Poll
   86      886        260.556             8     Refine Mesh
   87      912        260.556             4     Refine Mesh
   88      939        260.556             2     Refine Mesh
   89      966        260.556             1     Refine Mesh
   90      993        260.556           0.5     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
   91     1020        260.556          0.25     Refine Mesh
   92     1047        260.556         0.125     Refine Mesh
   93     1074        260.556        0.0625     Refine Mesh
   94     1101        260.556       0.03125     Refine Mesh
   95     1128        260.556       0.01563     Refine Mesh
   96     1155        260.556      0.007813     Refine Mesh
   97     1182        260.556      0.003906     Refine Mesh
   98     1209        260.556      0.001953     Refine Mesh
   99     1236        260.556     0.0009766     Refine Mesh
Optimization terminated: change in X less than options.TolX.

Obj. function:	    260.5559

theta1:	  -32.050482   -2.576687   -5.870437   -0.473243   -1.201532    1.041351   -2.786193   -0.762168   -1.192726   -3.093846   -1.873206   -1.590241   -2.546380   -0.432536   -2.389007   -1.704563   -1.786233   -1.907971   -1.611355   -7.806975    1.002178   -1.417108   -1.366354   -2.578824   -3.410116

theta2	    0.407116    0.679816   -0.010743   -0.065979    1.455675    7.819564    0.290668    1.658712   -1.440769   -0.922761    0.511724   -0.180514   34.717786

gradient-analytical
-769900721969.5581
   9017442163.9359
22904117500779.5120
 552521945367.4238
-3611714037256.3252
-387707165636.9462
-116517534561737.9500
-6100967946327.7305
-5230185859681.9590
3207164617442.7949
-144951215316131.9700
2785834749368.2139
-274872815145.2987

gradient-numerical I
           20.1603
            0.5347
          319.7939
            0.2609
           15.0641
            2.0258
          532.1241
            5.9685
           51.9041
           31.1957
          525.6780
           14.5638
            0.7480

gradient-numerical II
           20.1603
            0.5346
          319.7884
            0.2614
           15.0641
            2.0258
          532.1241
            5.9685
           51.9041
           31.1957
          525.6780
           14.5640
            0.7480

hessian eigenvalues-numerical I
        -1227.2183
            0.6104
            1.6636
            3.2308
            6.2348
           10.8980
           30.9335
           74.5859
          292.4351
          900.6429
         2412.6222
         7798.7142
        15099.0251

hessian eigenvalues-numerical II
          -79.2965
           -5.2292
           -1.5050
            0.0130
            0.0777
            2.7278
           17.3078
           23.5386
           62.4030
          255.2504
         2274.0696
         7527.0442
        13226.0325

========================================================================
                       optimization routine : 9
                     set of starting values : 9
========================================================================
theta2 starting values:
    0.007923   -0.534162   -0.427681   -0.235631   -0.180519    2.008999   -0.189029   -0.382379   -3.329014    1.016274   -2.432034    0.279680    2.010769


Iter     f-count          f(x)      MeshSize     Method
    0        1        89243.6             1      
    1       12        88226.1             1     Successful Search
    2       21        87921.7             1     Successful Search
    3       30          87175             1     Successful Search
    4       34        86402.7             1     Successful Search
    5       38        78005.7             1     Successful Search
    6       49        74639.6             1     Successful Search
    7       58        72169.9             1     Successful Search
    8       67        71990.1             1     Successful Search
    9       79        14286.5             1     Successful Search
   10       81        13921.6             1     Successful Search
   11       83        13920.6             1     Successful Search
   12       86          13908             1     Successful Search
   13       94        11780.4             1     Successful Search
   14      100        11480.5             1     Successful Search
   15      102        10835.8             1     Successful Search
   16      110        8914.79             1     Successful Search
   17      112         8500.3             1     Successful Search
   18      117        8354.83             1     Successful Search
   19      123        8153.26             1     Successful Search
   20      125        8106.67             1     Successful Search
   21      131        7858.97             1     Successful Search
   22      133        7768.38             1     Successful Search
   23      136        7768.35             1     Successful Search
   24      138        7598.71             1     Successful Search
   25      144        7542.22             1     Successful Search
   26      146        7261.78             1     Successful Search
   27      152        6936.79             1     Successful Search
   28      158         6636.2             1     Successful Search
   29      164           6335             1     Successful Search
   30      170        6055.33             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      176        5794.44             1     Successful Search
   32      182        5549.27             1     Successful Search
   33      188        5322.16             1     Successful Search
   34      194        5110.38             1     Successful Search
   35      200        4918.94             1     Successful Search
   36      206        4752.56             1     Successful Search
   37      212        4613.33             1     Successful Search
   38      218        4501.12             1     Successful Search
   39      224        4414.22             1     Successful Search
   40      230        4350.86             1     Successful Search
   41      236        4309.11             1     Successful Search
   42      242        4285.82             1     Successful Search
   43      248        4277.12             1     Successful Search
   44      257        4264.63             1     Successful Search
   45      266        4253.05             1     Successful Search
   46      271        4251.82             1     Successful Search
   47      280        4237.35             1     Successful Search
   48      289        4221.51             1     Successful Search
   49      298        4205.54             1     Successful Search
   50      307        4191.21             1     Successful Search
   51      316        4179.73             1     Successful Search
   52      325        4171.81             1     Successful Search
   53      334        4167.57             1     Successful Search
   54      343        4166.78             1     Successful Search
   55      354        4110.22             1     Successful Search
   56      359        4108.32             1     Successful Search
   57      373        4105.64             1     Successful Search
   58      387        4104.31             1     Successful Search
   59      401        4104.25             1     Successful Search
   60      416        4102.27             2     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
   61      430        4098.32             4     Successful Poll
   62      444        4090.57             8     Successful Poll
   63      470        4090.57             4     Refine Mesh
   64      496        4090.57             2     Refine Mesh
   65      523        4090.57             1     Refine Mesh
   66      550        4090.57           0.5     Refine Mesh
   67      577        4090.57          0.25     Refine Mesh
   68      604        4090.57         0.125     Refine Mesh
   69      631        4090.57        0.0625     Refine Mesh
   70      658        4090.57       0.03125     Refine Mesh
   71      685        4090.57       0.01563     Refine Mesh
   72      712        4090.57      0.007813     Refine Mesh
   73      739        4090.57      0.003906     Refine Mesh
   74      766        4090.57      0.001953     Refine Mesh
   75      793        4090.57     0.0009766     Refine Mesh
Optimization terminated: change in X less than options.TolX.

Obj. function:	   4090.5655

theta1:	  -35.156212   -7.598387   -9.780974   -3.959692   -1.576865   -1.007143   -3.646427   -3.145468   -1.450958   -4.134553   -1.315689   -1.708382   -6.566202   -2.076697   -2.887250   -2.655432   -4.275942   -2.292602   -1.786131  -12.665346    0.183907   -3.368960   -1.790419   -2.729019   -2.447896

theta2	    0.015736    0.465838    0.572319    0.514369    5.069481    2.008999    0.310971    6.617621   -3.329014    4.016274   -0.432034    0.279680    8.010769

gradient-analytical
 155810666739.7520
  17207473858.0182
-150391030204985.5300
-1796158625482.4375
-753321289430.7892
 396514595957.4020
-19173566947214.4410
-10523632491373.2560
7454196770502.8936
-7626663810754.9854
40767777704702.0390
-3147611420971.3218
 203071278086.2723

gradient-numerical I
          575.8726
          -17.8492
        12554.4020
          -21.1601
            1.6313
           13.7627
          876.2315
            2.9281
          118.0001
            2.0199
        -1256.4141
           -4.7333
           -0.9115

gradient-numerical II
          245.3500
            3.6278
        12406.6698
           13.5878
           30.5417
            4.6788
         1232.6654
           17.4540
          122.0843
          -34.7645
        -2014.8804
           59.5256
            0.2457

hessian eigenvalues-numerical I
        -5630.9405
        -1021.2177
         -113.3082
          -25.1943
           54.6541
           84.7198
          412.7186
         1147.2944
         1195.7597
         1868.8230
        20207.2663
        26927.3290
       217107.5757

hessian eigenvalues-numerical II
        -4122.5699
        -3227.1094
         -515.1844
          -62.2127
          -33.2021
            2.2067
            3.7122
           21.3858
          498.9767
         1677.6219
         6668.4400
        12806.7268
        31128.2288

========================================================================
                       optimization routine : 9
                     set of starting values :10
========================================================================
theta2 starting values:
    0.249817    0.182900    0.420518   -1.443890    0.622431    0.225991   -0.342045   -0.002725    1.193993   -0.005011    0.249617   -0.666365   -0.581329


Iter     f-count          f(x)      MeshSize     Method
    0        1        2707.73             1      
    1        4        2702.27             1     Successful Search
    2        7         2696.9             1     Successful Search
    3       10        2691.67             1     Successful Search
    4       13         2686.6             1     Successful Search
    5       16         2681.7             1     Successful Search
    6       19        2676.96             1     Successful Search
    7       22        2672.37             1     Successful Search
    8       25        2667.95             1     Successful Search
    9       28        2663.71             1     Successful Search
   10       31        2659.62             1     Successful Search
   11       34         2655.7             1     Successful Search
   12       37        2651.94             1     Successful Search
   13       40        2648.36             1     Successful Search
   14       43        2644.94             1     Successful Search
   15       46         2641.7             1     Successful Search
   16       49        2638.63             1     Successful Search
   17       52        2635.73             1     Successful Search
   18       55           2633             1     Successful Search
   19       58        2630.46             1     Successful Search
   20       61        2628.07             1     Successful Search
   21       64        2625.86             1     Successful Search
   22       67        2623.83             1     Successful Search
   23       70        2621.98             1     Successful Search
   24       73         2620.3             1     Successful Search
   25       76         2618.8             1     Successful Search
   26       79        2617.48             1     Successful Search
   27       82        2616.32             1     Successful Search
   28       85        2615.37             1     Successful Search
   29       88        2614.56             1     Successful Search
   30       91        2613.95             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31       94         2613.5             1     Successful Search
   32       97        2613.23             1     Successful Search
   33      100        2613.14             1     Successful Search
   34      109        2612.88             1     Successful Search
   35      118        2612.62             1     Successful Search
   36      127        2612.36             1     Successful Search
   37      136         2612.1             1     Successful Search
   38      145        2611.85             1     Successful Search
   39      154        2611.59             1     Successful Search
   40      163        2611.33             1     Successful Search
   41      172        2611.08             1     Successful Search
   42      181        2610.82             1     Successful Search
   43      190        2610.57             1     Successful Search
   44      199        2610.31             1     Successful Search
   45      208        2610.06             1     Successful Search
   46      217         2609.8             1     Successful Search
   47      226        2609.54             1     Successful Search
   48      235        2609.29             1     Successful Search
   49      244        2609.03             1     Successful Search
   50      253        2608.78             1     Successful Search
   51      262        2608.53             1     Successful Search
   52      271        2608.27             1     Successful Search
   53      280        2608.02             1     Successful Search
   54      289        2607.77             1     Successful Search
   55      298        2607.51             1     Successful Search
   56      307        2607.27             1     Successful Search
   57      316        2607.01             1     Successful Search
   58      325        2606.76             1     Successful Search
   59      334        2606.51             1     Successful Search
   60      343        2606.26             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      352        2606.01             1     Successful Search
   62      361        2605.76             1     Successful Search
   63      370         2605.5             1     Successful Search
   64      379        2605.26             1     Successful Search
   65      388           2605             1     Successful Search
   66      397        2604.75             1     Successful Search
   67      406        2604.51             1     Successful Search
   68      415        2604.26             1     Successful Search
   69      424        2604.02             1     Successful Search
   70      433        2603.77             1     Successful Search
   71      442        2603.52             1     Successful Search
   72      451        2603.27             1     Successful Search
   73      460        2603.03             1     Successful Search
   74      469        2602.78             1     Successful Search
   75      478        2602.53             1     Successful Search
   76      487        2602.29             1     Successful Search
   77      496        2602.04             1     Successful Search
   78      505        2601.79             1     Successful Search
   79      514        2601.55             1     Successful Search
   80      523         2601.3             1     Successful Search
   81      532        2601.06             1     Successful Search
   82      541        2600.81             1     Successful Search
   83      550        2600.57             1     Successful Search
   84      559        2600.33             1     Successful Search
   85      568        2600.08             1     Successful Search
   86      577        2599.84             1     Successful Search
   87      586        2599.59             1     Successful Search
   88      595        2599.35             1     Successful Search
   89      604        2599.11             1     Successful Search
   90      613        2598.87             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   91      622        2598.62             1     Successful Search
   92      631        2598.38             1     Successful Search
   93      640        2598.14             1     Successful Search
   94      649         2597.9             1     Successful Search
   95      658        2597.66             1     Successful Search
   96      667        2597.42             1     Successful Search
   97      676        2597.18             1     Successful Search
   98      685        2596.94             1     Successful Search
   99      694         2596.7             1     Successful Search
  100      703        2596.46             1     Successful Search
  101      712        2596.22             1     Successful Search
  102      721        2595.98             1     Successful Search
  103      730        2595.74             1     Successful Search
  104      739        2595.51             1     Successful Search
  105      748        2595.26             1     Successful Search
  106      757        2595.03             1     Successful Search
  107      766        2594.79             1     Successful Search
  108      775        2594.55             1     Successful Search
  109      784        2594.32             1     Successful Search
  110      793        2594.08             1     Successful Search
  111      802        2593.84             1     Successful Search
  112      811         2593.6             1     Successful Search
  113      820        2593.37             1     Successful Search
  114      829        2593.13             1     Successful Search
  115      838         2592.9             1     Successful Search
  116      847        2592.66             1     Successful Search
  117      856        2592.42             1     Successful Search
  118      865        2592.19             1     Successful Search
  119      874        2591.96             1     Successful Search
  120      883        2591.72             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  121      892        2591.49             1     Successful Search
  122      901        2591.25             1     Successful Search
  123      910        2591.02             1     Successful Search
  124      919        2590.79             1     Successful Search
  125      928        2590.56             1     Successful Search
  126      937        2590.32             1     Successful Search
  127      946        2590.09             1     Successful Search
  128      955        2589.86             1     Successful Search
  129      964        2589.63             1     Successful Search
  130      973         2589.4             1     Successful Search
  131      982        2589.16             1     Successful Search
  132      991        2588.93             1     Successful Search
  133     1000         2588.7             1     Successful Search
  134     1009        2588.47             1     Successful Search
  135     1018        2588.24             1     Successful Search
  136     1027        2588.01             1     Successful Search
  137     1036        2587.78             1     Successful Search
  138     1045        2587.55             1     Successful Search
  139     1054        2587.32             1     Successful Search
  140     1063        2587.09             1     Successful Search
  141     1072        2586.87             1     Successful Search
  142     1081        2586.64             1     Successful Search
  143     1090        2586.41             1     Successful Search
  144     1099        2586.18             1     Successful Search
  145     1108        2585.95             1     Successful Search
  146     1117        2585.72             1     Successful Search
  147     1126         2585.5             1     Successful Search
  148     1135        2585.27             1     Successful Search
  149     1144        2585.04             1     Successful Search
  150     1153        2584.82             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  151     1162        2584.59             1     Successful Search
  152     1171        2584.37             1     Successful Search
  153     1180        2584.14             1     Successful Search
  154     1189        2583.92             1     Successful Search
  155     1198        2583.69             1     Successful Search
  156     1207        2583.47             1     Successful Search
  157     1216        2583.24             1     Successful Search
  158     1225        2583.02             1     Successful Search
  159     1234        2582.79             1     Successful Search
  160     1243        2582.57             1     Successful Search
  161     1252        2582.34             1     Successful Search
  162     1261        2582.12             1     Successful Search
  163     1270         2581.9             1     Successful Search
  164     1279        2581.68             1     Successful Search
  165     1288        2581.45             1     Successful Search
  166     1297        2581.23             1     Successful Search
  167     1306        2581.01             1     Successful Search
  168     1315        2580.79             1     Successful Search
  169     1324        2580.56             1     Successful Search
  170     1333        2580.35             1     Successful Search
  171     1342        2580.12             1     Successful Search
  172     1351         2579.9             1     Successful Search
  173     1360        2579.68             1     Successful Search
  174     1369        2579.46             1     Successful Search
  175     1378        2579.24             1     Successful Search
  176     1387        2579.02             1     Successful Search
  177     1396         2578.8             1     Successful Search
  178     1405        2578.58             1     Successful Search
  179     1414        2578.36             1     Successful Search
  180     1423        2578.14             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  181     1432        2577.92             1     Successful Search
  182     1441         2577.7             1     Successful Search
  183     1450        2577.49             1     Successful Search
  184     1459        2577.27             1     Successful Search
  185     1468        2577.05             1     Successful Search
  186     1477        2576.83             1     Successful Search
  187     1486        2576.61             1     Successful Search
  188     1495         2576.4             1     Successful Search
  189     1504        2576.18             1     Successful Search
  190     1513        2575.96             1     Successful Search
  191     1522        2575.75             1     Successful Search
  192     1531        2575.53             1     Successful Search
  193     1540        2575.31             1     Successful Search
  194     1549         2575.1             1     Successful Search
  195     1558        2574.89             1     Successful Search
  196     1567        2574.67             1     Successful Search
  197     1576        2574.46             1     Successful Search
  198     1585        2574.24             1     Successful Search
  199     1594        2574.03             1     Successful Search
  200     1603        2573.81             1     Successful Search
  201     1612         2573.6             1     Successful Search
  202     1621        2573.38             1     Successful Search
  203     1630        2573.17             1     Successful Search
  204     1639        2572.96             1     Successful Search
  205     1648        2572.74             1     Successful Search
  206     1657        2572.53             1     Successful Search
  207     1666        2572.32             1     Successful Search
  208     1675         2572.1             1     Successful Search
  209     1684        2571.89             1     Successful Search
  210     1693        2571.68             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  211     1702        2571.47             1     Successful Search
  212     1711        2571.26             1     Successful Search
  213     1720        2571.05             1     Successful Search
  214     1729        2570.83             1     Successful Search
  215     1738        2570.62             1     Successful Search
  216     1747        2570.41             1     Successful Search
  217     1756         2570.2             1     Successful Search
  218     1765        2569.99             1     Successful Search
  219     1774        2569.78             1     Successful Search
  220     1783        2569.58             1     Successful Search
  221     1792        2569.36             1     Successful Search
  222     1801        2569.16             1     Successful Search
  223     1810        2568.95             1     Successful Search
  224     1819        2568.74             1     Successful Search
  225     1828        2568.53             1     Successful Search
  226     1837        2568.32             1     Successful Search
  227     1846        2568.11             1     Successful Search
  228     1855        2567.91             1     Successful Search
  229     1864         2567.7             1     Successful Search
  230     1873        2567.49             1     Successful Search
  231     1882        2567.28             1     Successful Search
  232     1891        2567.08             1     Successful Search
  233     1900        2566.87             1     Successful Search
  234     1909        2566.66             1     Successful Search
  235     1918        2566.46             1     Successful Search
  236     1927        2566.25             1     Successful Search
  237     1936        2566.05             1     Successful Search
  238     1945        2565.84             1     Successful Search
  239     1954        2565.64             1     Successful Search
  240     1963        2565.43             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  241     1972        2565.23             1     Successful Search
  242     1981        2565.02             1     Successful Search
  243     1990        2564.82             1     Successful Search
  244     1999        2564.61             1     Successful Search
  245     2008        2564.41             1     Successful Search
  246     2017        2564.21             1     Successful Search
  247     2026           2564             1     Successful Search
  248     2035         2563.8             1     Successful Search
  249     2044         2563.6             1     Successful Search
  250     2053        2563.39             1     Successful Search
  251     2062        2563.19             1     Successful Search
  252     2071        2562.99             1     Successful Search
  253     2080        2562.79             1     Successful Search
  254     2089        2562.58             1     Successful Search
  255     2098        2562.38             1     Successful Search
  256     2107        2562.18             1     Successful Search
  257     2116        2561.98             1     Successful Search
  258     2125        2561.78             1     Successful Search
  259     2134        2561.58             1     Successful Search
  260     2143        2561.38             1     Successful Search
  261     2152        2561.18             1     Successful Search
  262     2161        2560.98             1     Successful Search
  263     2170        2560.78             1     Successful Search
  264     2179        2560.58             1     Successful Search
  265     2188        2560.38             1     Successful Search
  266     2197        2560.18             1     Successful Search
  267     2206        2559.98             1     Successful Search
  268     2215        2559.78             1     Successful Search
  269     2224        2559.58             1     Successful Search
  270     2233        2559.38             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  271     2242        2559.19             1     Successful Search
  272     2251        2558.99             1     Successful Search
  273     2260        2558.79             1     Successful Search
  274     2269         2558.6             1     Successful Search
  275     2278         2558.4             1     Successful Search
  276     2287         2558.2             1     Successful Search
  277     2296           2558             1     Successful Search
  278     2305        2557.81             1     Successful Search
  279     2314        2557.61             1     Successful Search
  280     2323        2557.42             1     Successful Search
  281     2332        2557.22             1     Successful Search
  282     2341        2557.02             1     Successful Search
  283     2350        2556.83             1     Successful Search
  284     2359        2556.63             1     Successful Search
  285     2368        2556.43             1     Successful Search
  286     2377        2556.24             1     Successful Search
  287     2386        2556.04             1     Successful Search
  288     2395        2555.85             1     Successful Search
  289     2404        2555.65             1     Successful Search
  290     2413        2555.46             1     Successful Search
  291     2422        2555.27             1     Successful Search
  292     2431        2555.07             1     Successful Search
  293     2440        2554.88             1     Successful Search
  294     2449        2554.69             1     Successful Search
  295     2458         2554.5             1     Successful Search
  296     2467         2554.3             1     Successful Search
  297     2476        2554.11             1     Successful Search
